Simulation,hp,a,b,c,h0,v0,y0,rho0,hddot0,tp_lamb,tf_sim,Initial drag,Integral drag,Integral hor drag,Integral ver drag,Integral drag no v,Periapsis velocity,Energy Diff
20000.0,101.0,0.005295850124067316,-0.0052331622254353895,-0.016379900524717262,160000.0,4521.191100212272,-0.11622937946798695,1.3267693143560137e-11,2.3615041467769173,218.58019748644585,438.3300381678693,0.0034442979390410223,4613.234488295616,4611.3971629245425,-0.07737614800711275,0.00022209714127579793,4560.157725306814,45538.16006399365
20000.0,102.0,0.004554120463435524,-0.004497412713207621,-0.016349897416896412,159999.99999999953,4521.208255042826,-0.1152156472126593,1.0080000000000404e-10,2.361555599966927,216.73773327926168,434.5050917594714,0.026370066239797926,3964.5368026788847,3962.9467578179087,-0.05737859313259495,0.00019087196181764897,4560.111937490139,39133.3744512368
20000.0,103.0,0.003917856853461544,-0.0038667953724542785,-0.01632825852834013,160000.0,4521.225408348321,-0.1141931802689453,1.009e-10,2.3615991667346035,214.87771637071276,430.6016622527812,0.02639996052773395,3408.9425122282055,3407.564948846419,-0.04290600216055918,0.00016413496337227597,4559.960619782157,33647.19703518413
20000.0,104.0,0.0033732567235401053,-0.0033266342696021472,-0.01630767790825907,160000.0,4521.242560128966,-0.1131617417457951,1.011e-10,2.3616427380030105,212.9996860875376,426.7402021028794,0.026457176517652975,2933.287648178752,2932.092667124758,-0.03166847071879615,0.0001412487454892129,4559.718549952072,28950.023889878998
20000.0,105.0,0.0029063873486395754,-0.002864053078760207,-0.01625992025966114,160000.0,4521.259710384965,-0.1121210839190775,1.012e-10,2.3616862960146694,211.1031608295375,422.7986893153727,0.026486631070774137,2525.9221294762824,2524.884231365861,-0.02390874412240054,0.00012165018397407561,4559.413756475009,24927.113072095206
20000.0,106.0,0.0025062632634191523,-0.0024675910846863906,-0.016218209123226506,160000.0,4521.276859116517,-0.1110709475256005,1.014e-10,2.361729858377157,209.1876367096953,418.88749457220894,0.026542732009913708,2177.021188491037,2176.1183041780255,-0.014913589583926107,0.0001048650497934519,4559.043463115871,21481.264634992927
20000.0,107.0,0.0021652930019589248,-0.0021294485521968724,-0.016168366944497675,160000.0,4521.294006323829,-0.1100110609968837,1.3267609012111284e-11,2.3617657634283433,207.25258607840973,414.965755859146,0.003444526352112534,1879.581107830174,1878.7947942723608,-0.011231656544164045,9.055549003103473e-05,4558.615461800025,18543.979572726646
20000.0,108.0,0.0018727973437118912,-0.0018393895929542494,-0.016104980423474323,160000.0,4521.311152007104,-0.1089411396262394,1.3267609012111284e-11,2.3618093529651687,205.29745591952016,410.9509301869864,0.0034445681215991967,1624.490042408776,1623.8044241874557,-0.009945682397328959,7.828259054041807e-05,4558.148121297413,16025.111551692244
20000.0,109.0,0.0016212086051043445,-0.0015901936671080185,-0.016043938089444137,160000.0,4521.328296166547,-0.10786088466199492,1.3267802026675664e-11,2.361852938731331,203.32166610424704,406.9449317366159,0.003444660499781091,1405.1895259213047,1404.5905295248422,-0.002637070861708556,6.77306830415144e-05,4557.6354271945975,13859.22841905686
20000.0,110.0,0.001405502084345831,-0.0013760882092247397,-0.015966906381050278,160000.0,4521.345438802357,-0.10676998231860563,1.3267697288295564e-11,2.361896520682962,201.32460748735937,402.9296508319872,0.003444674832952378,1216.933609507918,1216.4094184061398,0.005647698192470685,5.8671411131739196e-05,4557.094837779556,11999.915227048332
20000.0,111.0,0.0012196608810424942,-0.0011924255343120414,-0.0159033389349686,160000.0,4521.362579914743,-0.10566810269644372,1.3267705009933938e-11,2.361940098853152,199.30563982768916,398.79202864492026,0.0034447186565405965,1055.1712536611612,1054.7127514845427,-0.004663799651606308,5.0885758561694807e-05,4556.519583791022,10403.989075888414
20000.0,112.0,0.0010612198399739979,-0.0010358115190369178,-0.015877340248546857,160000.0,4521.379719503907,-0.1045548985997515,1.024e-10,2.36199112043908,197.26408951295755,394.6759980955997,0.026829988798753156,917.5434484258247,917.1413832710296,-0.0035637364118175086,4.426071307704653e-05,4555.922562639811,9045.383897872875
20000.0,113.0,0.0009238414673458998,-0.0009006237634037587,-0.015875336077290945,160000.0,4521.396857570048,-0.10343000424071308,1.3267707774338508e-11,2.3620272438106436,195.19924706567406,390.5601730138046,0.003444803007255119,798.7500756344518,798.3970771946473,-0.002667126310747392,3.8541186980399096e-05,4555.305639939931,7872.85258319811
20000.0,114.0,0.0008049547888682362,-0.0007835779481596272,-0.01586005270393488,159999.99999999953,4521.413994113375,-0.102293033815985,1.02700000000004e-10,2.3620781685172574,193.11036440394392,386.3274845107816,0.026917385065941355,695.8543998086376,695.5440891032371,-0.0020670033708896085,3.3586018764151684e-05,4554.671837406126,6857.38224224234
20000.0,115.0,0.0007019290961375561,-0.0006822649442999123,-0.0158430499723458,159999.99999999953,4521.431129134091,-0.1011435799400181,1.0290000000000397e-10,2.3621216897102544,190.99665182705795,382.0756179714368,0.02697432516745,606.6972175614652,606.424088871636,-0.001835627455388391,2.92914740761136e-05,4554.021831076087,5977.657328093424
20000.0,116.0,0.0006127626340844675,-0.0005947654248227958,-0.015830489903350585,160000.0,4521.4482626323925,-0.099981211917101,1.32677054741319e-11,2.3621579327553706,188.85727469120275,377.83615330983156,0.0034449279031922436,529.6174072615895,529.3766227781882,-0.0009646597581829397,2.5577804178270927e-05,4553.361284343519,5217.160832694266
20000.0,117.0,0.0005360370852262364,-0.0005193623570713531,-0.015799139835349064,159999.99999999953,4521.465394608493,-0.0988054738314255,1.0320000000000397e-10,2.362208709873902,186.691349735509,373.45728131727583,0.027061811989265758,463.292339986755,463.07974536065296,-0.0011675244183893389,2.238153304388351e-05,4552.688367864287,4562.943616203964
20000.0,118.0,0.00046987262303599744,-0.0004539369603362698,-0.01571774162913466,159999.99999999953,4521.482525062587,-0.0976158824311443,1.0340000000000455e-10,2.362252216879038,184.49794101235912,369.0614022053609,0.027118968917454418,405.4994361757787,405.3115594193261,-0.0008614954848071843,1.9595693951153856e-05,4552.006218935718,3992.9408924244344
20000.0,119.0,0.00041261566229552,-0.00039738825797914053,-0.015620698750601075,160000.0,4521.499653994881,-0.09641192477859184,1.3267717653912697e-11,2.362288587444394,182.27605536852028,364.5688373062056,0.0034450566806347163,355.4973249063348,355.3310058319465,-0.0009094119233695524,1.7184784335793792e-05,4551.314417995457,3499.886377063114
20000.0,120.0,0.00036296068545635596,-0.00034825944365509824,-0.015511225651139741,159999.99999999953,4521.51678140558,-0.0951930556343589,1.0380000000000456e-10,2.3623392164017485,180.0246374150329,360.06080704602755,0.027233797003426572,312.10339348134454,311.95592504591497,-0.0008028711928708082,1.5091940161537768e-05,4550.618020397711,3072.0595058575273
20000.0,121.0,0.0003203454132543004,-0.000305804514197629,-0.015363488257004324,160000.0,4521.533907294884,-0.0939586945373274,1.04e-10,2.3623827088440836,177.74256391320756,355.4928814790296,0.027291014337287728,274.8296629395454,274.69759671476123,0.023071213662373857,1.3293964070293963e-05,4549.915569220326,2702.1413806471974
20000.0,122.0,0.03400715898575695,-0.03366439420832242,-0.016508807709532006,160000.0,4520.985123217144,-0.1277867971140228,1.326767771146136e-11,2.360980505764106,239.46458475907846,487.7341586510045,0.0034437938973463002,30024.506321968827,30013.376190641415,-3.1707034185097704,0.0014572535311990877,4541.770898550603,295220.6773052281
21000.0,90.0,0.02863722370698406,-0.0283518731793999,-0.016676305187731878,160000.0,4537.443504421233,-0.1275071250261377,9.915e-11,2.402912003376593,235.76882212445437,478.7464447596622,0.026079843533017674,25575.67048517868,25566.042231123647,-2.307787455121093,0.001230272846864415,4562.041267915151,252604.08020917512
21000.0,91.0,0.02447669692587013,-0.024241121435648296,-0.016704073684444386,160000.0,4537.459244968146,-0.1265717455295494,9.929e-11,2.4029521317035467,234.10778417854837,474.31539310788105,0.026120323692694774,21828.478821435896,21820.218664866694,-1.6844130105408528,0.0010484942787111161,4565.285773831711,215749.1271450054
21000.0,92.0,0.020914099827279473,-0.02071762951850295,-0.016709257992441235,159999.9999999986,4537.4749841749535,-0.1256296426502626,9.943000000001211e-11,2.402992256219292,232.4333031246794,469.8114725826805,0.026160815359395826,18626.881519722978,18619.791893948463,-1.2301195164538328,0.0008936454509671677,4568.006539579151,184213.1963749784
21000.0,93.0,0.017876384065752395,-0.017707969910838915,-0.016706677093246098,160000.0,4537.490722041826,-0.12468066386577639,1.3267768262588522e-11,2.403024124836129,230.74508556237348,465.82118610845583,0.0034684324282805473,15898.889043858755,15892.800185399616,-0.8979801424474481,0.0007620320579708223,4570.190891984071,157308.72067463445
21000.0,94.0,0.015286889230794824,-0.015139249190213092,-0.016674171160831232,160000.0,4537.506458568932,-0.12372465084464278,1.3267686915515074e-11,2.4030642753440636,229.04282700398684,461.5706157530802,0.0034684505325579,13576.780474268262,13571.54743853234,-0.6575696867437504,0.000650233127963019,4571.997172381203,134383.40532285906
21000.0,95.0,0.013078163419709033,-0.012950778511265817,-0.016659141078809808,159999.99999999907,4537.522193756449,-0.1227614391321604,9.984000000000896e-11,2.4031126058533254,227.32621127687977,457.7636173465822,0.026279270794832246,11603.228070016916,11598.727158783386,-0.48079861421877884,0.0005553787141138813,4573.386565212484,114882.7235823106
21000.0,96.0,0.01119975535076744,-0.011086519738067393,-0.016620929751246922,160000.0,4537.537927604544,-0.1217908578139615,9.998e-11,2.403152715027109,225.59490988350493,453.74024167807255,0.02631980748812378,9925.22903855988,9921.354783074374,-0.3536933259587336,0.0004748431615127842,4574.417985223705,98290.65418558731
21000.0,97.0,0.00960117770576265,-0.009503798094926075,-0.016607362238256467,160000.0,4537.553660113387,-0.1208127291553741,1.001e-10,2.403192818468018,223.84858131562518,449.9404603028857,0.026354791605240988,8502.658101735005,8499.320592765334,-0.2591727513890323,0.00040664560221181706,4575.237583126757,84216.01287128218
21000.0,98.0,0.008238321442893251,-0.008151269668811896,-0.016580429418869624,160000.0,4537.569391283152,-0.11982686821453864,1.3267690563957982e-11,2.403224844060506,222.0868703186396,446.07787338044943,0.0034686096828448606,7289.579662568722,7286.702501008177,-0.1918916408593656,0.0003485449415870872,4575.768312341081,72208.67255365872
21000.0,99.0,0.00707199599854204,-0.006994087051002204,-0.016556530004277727,159999.99999999953,4537.585121114012,-0.1188330824268412,1.0040000000000456e-10,2.403273019312792,220.3094071014622,442.2132508735782,0.02644102753867852,6252.446993202492,6249.964618968586,-0.1413381789680214,0.00029890812339398716,4576.151942819452,61939.042132483795
21000.0,100.0,0.006071154448245676,-0.006002545309373472,-0.016519068355834613,160000.0,4537.600849606133,-0.11783117115800966,1.3267692518270545e-11,2.403305108396868,218.51580648699363,438.4036557696627,0.003468689343858683,5364.074577972154,5361.930921568374,-0.10406513960462505,0.00025641586072991667,4576.3482625785855,53139.93438274972
21000.0,101.0,0.005217173760251544,-0.005153999066279317,-0.01650190831720483,160000.0,4537.616576759692,-0.1168209252229975,1.3267609012111284e-11,2.403345235548022,216.7056669975645,434.5527544959493,0.0034687069102868617,4605.699031096489,4603.845752870765,-0.07564132021072116,0.0002201582376427149,4576.434825626824,45626.57939053327
21000.0,102.0,0.004486514786285339,-0.004428972138134294,-0.01648648643729182,160000.0,4537.632302574853,-0.1158021263673106,1.3267785829595858e-11,2.4033853593816406,214.8785698692366,430.55802348464533,0.0034687931308600446,3957.8591302279424,3956.2553906163484,-0.05768744238672471,0.00018919594490952128,4576.37905299962,39207.47907454753
21000.0,103.0,0.0038592174676628415,-0.003808923006701297,-0.016468647296124243,160000.0,4537.648027051795,-0.114774546707241,1.3267609012111284e-11,2.4034254798407217,213.03407798798324,426.9217384923093,0.003468786099026251,3403.595590963227,3402.205981958509,-0.040637491436517646,0.00016271256460327673,4576.229253690335,33714.63086360134
21000.0,104.0,0.0033225168592850448,-0.0032764473348895957,-0.016436552145418108,160000.0,4537.6637501906835,-0.11373794812481527,1.0119999999999929e-10,2.403473457159936,211.17173474013688,423.0487975829714,0.02667079282237811,2928.4727429664053,2927.2674360477786,-0.03184697741092268,0.00014001433465986204,4576.008319100443,29006.0919396244
21000.0,105.0,0.0028627665850418944,-0.0028207957939944037,-0.016402378676685904,160000.0,4537.679471991692,-0.11269208161307,1.013e-10,2.4035135274646047,209.29106276843024,419.2032112922094,0.02670204519990302,2521.7568971123637,2520.709962308882,-0.023371087935930568,0.00012058605296141152,4575.693934342666,24975.2028345
21000.0,106.0,0.002469071022289129,-0.002430638019050852,-0.016362265756394427,160000.0,4537.695192454989,-0.11163668656640931,1.3267698995993284e-11,2.4035458212043825,207.39156262400257,415.28554468661264,0.0034689286915143037,2173.7806574609904,2172.8700747325684,-0.017719867156584145,0.00010396433073958761,4575.323185237876,21526.457993463147
21000.0,107.0,0.0021321514714060658,-0.0020973365324185034,-0.01632513326542905,160000.0,4537.710911580751,-0.1105714900104258,1.3267700085648636e-11,2.4035859282945773,205.4727113035201,411.40111477370965,0.003468968615109438,1876.5749479755066,1875.781928775776,-0.013481737211642031,8.976761641200288e-05,4574.901811367251,18580.93745085434
21000.0,108.0,0.001844469605361621,-0.0018116914574395433,-0.01626004531716366,159999.99999999907,4537.726629369144,-0.109496205764722,1.0180000000000937e-10,2.4036337320318824,203.5339606592461,407.3912191246192,0.026845998614838242,1621.8819329092116,1621.190350445417,-0.010244677934082347,7.760094469365256e-05,4574.424529982175,16056.827168071643
21000.0,109.0,0.0015962996013389502,-0.001566173047787834,-0.01620657643920558,160000.0,4537.742345820339,-0.1084105335314125,1.3267802319131918e-11,2.4036661324305117,201.57473566821025,403.4650766545513,0.0034690749056691143,1402.9768667431722,1402.3729246204523,-0.007827595685171471,6.71428692434732e-05,4573.918393635207,13887.54187389859
21000.0,110.0,0.0013839952939304584,-0.0013551728206566604,-0.016134227600020458,159999.99999999953,4537.758060934511,-0.107314157901165,1.0210000000000455e-10,2.403713845172584,199.59443254500735,399.47493512414206,0.026933675587035685,1214.8778201510318,1214.3496697501187,-0.005734902146697252,5.81554128897502e-05,4573.375832111259,12023.697232089937
21000.0,111.0,0.0012009055915770833,-0.001174305212089798,-0.016066274146836753,160000.0,4537.773774711825,-0.10620674726743692,1.3267705348493801e-11,2.4037463231320633,197.59241668051357,395.3758381833101,0.0034691286350888623,1053.5144906624973,1053.0519642630466,-0.004390504508075715,5.044425447170828e-05,4572.804301290698,10424.928437350783
21000.0,112.0,0.0010456044610255783,-0.0010199762196546438,-0.01599396908662762,160000.0,4537.789487152458,-0.1050879526383067,1.024e-10,2.403793941895778,195.5680203865464,391.3354687297474,0.027021265567896764,916.067410812379,915.6614322771819,0.003995469157090996,4.387498512379304e-05,4572.205591105175,9062.565147075802
21000.0,113.0,0.0009105026268315433,-0.0008870596767177203,-0.015985804815792662,159999.99999999953,4537.805198256576,-0.1039574063338925,1.0260000000000455e-10,2.4038339882339796,193.52054042356767,387.18932950499226,0.027077846697595054,797.5373848251404,797.1812829298606,-0.002524565390188116,3.820865911760349e-05,4571.590042878442,7889.136784758186
21000.0,114.0,0.0007930409530966109,-0.0007718255674366378,-0.015986345001433103,159999.99999999953,4537.820908024351,-0.1028147205555273,1.0280000000000398e-10,2.4038740303308397,191.44923528541082,383.0081898461609,0.027135450747221148,694.8315130147622,694.5181958852856,0.003434956740439851,3.3297836704277535e-05,4570.956007053615,6871.370190061629
21000.0,115.0,0.0006916763054341645,-0.0006719012563837026,-0.015963873870852206,160000.0,4537.836616455955,-0.10165948581104345,1.3267819938359182e-11,2.403906664237913,189.35332221120203,378.82917079161575,0.003469317688452645,605.7409083809521,605.4653653021363,-0.0016009445693185853,2.903697491527796e-05,4570.3107976295,5989.681263795355
21000.0,116.0,0.0006039124105011497,-0.0005857362932821708,-0.01594336614066435,160000.0,4537.8523235515595,-0.1004912691778764,1.32677127260168e-11,2.4039467410873825,187.23197389007245,374.5656686782836,0.0034693290652176314,528.7976642419385,528.5547752212051,-0.0013068237683326878,2.5356248146516863e-05,4569.6498789936495,5227.84191313223
21000.0,117.0,0.0005280897430003786,-0.000511442689307134,-0.01593098366651372,160000.0,4537.868029311334,-0.0993096123833167,1.033e-10,2.403994122769994,185.0843148193206,370.20950098808936,0.027280982482617885,462.43228633018083,462.2178893364728,-0.0012731935041946354,2.21807686365837e-05,4568.977124700617,4570.856711152941
21000.0,118.0,0.0004624239281117807,-0.00044700281585318525,-0.0158877651826737,159999.99999999907,4537.883733735449,-0.0981140296776558,1.035000000000094e-10,2.40403414767516,182.90941727020535,365.8311606002259,0.027338516376661022,404.8551499678016,404.66562539437183,-0.0010956915270134329,1.9425092610109195e-05,4568.296914092681,4000.951947348425
21000.0,119.0,0.00040624545515703935,-0.00039126078978737324,-0.01578708354269756,160000.0,4537.899436824075,-0.0969040054723172,1.037e-10,2.404074168183754,180.70629680856015,361.4896892399304,0.02739503365911591,354.9479210506733,354.7801045077522,-0.0003514976310934337,1.7035888631084253e-05,4567.606919994642,3507.022193254903
21000.0,120.0,0.00035734101207169657,-0.00034293552527398625,-0.015671219089920838,160000.0,4537.915138577382,-0.0956789917104505,1.038e-10,2.404114176348231,178.4739073085639,356.95761768871614,0.027426493791677033,311.6245005301828,311.47570886550756,-0.00040101071229226015,1.4961316548532874e-05,4566.910773596985,3078.3528167419136
21000.0,121.0,0.00031518755468087114,-0.0003011209950636735,-0.015545202860994811,159999.99999999953,4537.930838995542,-0.0944384049319246,1.0400000000000455e-10,2.4041541880209363,176.21113538773892,352.4106798622314,0.027484081038232,274.4130173548122,274.2797601761118,0.023513255151429213,1.3179121664545396e-05,4566.209402312671,2707.718069380615
21000.0,122.0,0.03349507190295335,-0.033151666636934106,-0.016636185406533766,160000.0,4537.42776253404,-0.12843592814738977,1.3267682871186414e-11,2.4028634894436682,237.41669983467338,483.32610687528256,0.0034682519214994747,29966.41276420671,29955.18631233466,-3.1637619381038595,0.0014440295671621338,4558.028041726424,295711.86146622896
22000.0,90.0,0.028245428637624085,-0.027963412075762153,-0.016795490649860946,160000.0,4552.541988462903,-0.128090132700661,9.924e-11,2.441505271132719,233.93978323652038,474.7677804536091,0.026274591596845802,25531.426665092506,25521.723820976124,-2.3037400680689126,0.001220112799215934,4576.943323589777,252997.93814182444
22000.0,91.0,0.024142812233978784,-0.023910030347127534,-0.016830352762903036,160000.0,4552.556469906267,-0.1271505690467219,9.937e-11,2.441542307889728,232.2912073095582,470.5267813724367,0.026312665167523397,21792.873915967037,21784.54975405537,-1.6812491055742456,0.0010399469110277586,4580.333382022801,216106.0055800283
22000.0,92.0,0.02063094053903409,-0.020433940210868157,-0.0168380822458192,160000.0,4552.570950167289,-0.12620424987357004,1.3267767078612827e-11,2.441570965556452,230.62929860167694,466.2816635993015,0.0034909225830804763,18596.28999092749,18589.145321358184,-1.2269872279962968,0.0008863555687476459,4583.002487533468,184515.13697458105
22000.0,93.0,0.017631883214364156,-0.017465621020526234,-0.016826849382321894,160000.0,4552.585429246115,-0.12525102194653845,1.3267686311195387e-11,2.441608029972406,228.95376606371985,462.16712745132594,0.003490938813059078,15873.050114984675,15866.913992427802,-0.8962610527060679,0.0007558324348622382,4585.186303796635,157569.03904952342
22000.0,94.0,0.015075968256330573,-0.014932792619992643,-0.016811035409464114,159999.99999999953,4552.599907142896,-0.1242907261949826,9.978000000000419e-11,2.441653399427925,227.26430764758575,458.1320199761844,0.0264317913206254,13556.520029475327,13551.246368247748,-0.6560009006368701,0.000645031807184999,4586.903482051447,134623.58208240056
22000.0,95.0,0.01289758655952838,-0.012773336080911822,-0.01679043344202071,159999.99999999953,4552.614383857768,-0.1233231973965513,9.992000000000444e-11,2.4416904233252277,225.56060971315196,454.1498096043732,0.026472557472147277,11584.561169816396,11580.025387010412,-0.4805543899551701,0.0005508731248256918,4588.340597964071,115074.34581092186
22000.0,96.0,0.011045903103437352,-0.010935360022595321,-0.016761939110190305,160000.0,4552.628859390881,-0.12234826383915581,1.3267774280976345e-11,2.4417192054735923,223.8423463934249,450.17658496119407,0.0034910750980633766,9910.001379365789,9906.096825676572,-0.3530734079619525,0.00047102730137111925,4589.403413498175,98461.8768000775
22000.0,97.0,0.009471210275053188,-0.009374254551140337,-0.016753399176568665,160000.0,4552.64333374238,-0.1213657469587064,1.002e-10,2.441764460641335,222.10917891421738,446.3810088303557,0.026553824765625324,8490.029046650054,8486.665638216811,-0.2597423127160305,0.00040339821833020457,4590.183021846653,84366.84772316553
22000.0,98.0,0.008126966247933872,-0.008040696247213127,-0.016721902791879056,160000.0,4552.657806912407,-0.1203754609504136,1.3267609012111284e-11,2.441793307627939,220.36075486430394,442.59432571398935,0.003491106610026829,7278.891034919081,7275.991376961963,-0.18972863888054547,0.0003457685342125318,4590.731068539597,72339.19500121474
22000.0,99.0,0.006975854988179219,-0.00689766097117431,-0.016695755125062547,160000.0,4552.67227890111,-0.1193772123512779,1.005e-10,2.4418384857699142,218.59670741156117,438.7706288440802,0.02664057822509964,6242.585761888709,6240.084032805665,-0.14117432173311367,0.00029649430739026055,4591.107417737906,62044.19932531752
22000.0,100.0,0.005990577681578693,-0.005920094452746963,-0.01665240124911805,159999.99999999953,4552.686749708633,-0.118370799591148,1.0060000000000453e-10,2.4418754883833884,216.81665446018533,434.9165055057917,0.026670496438030704,5356.685700265408,5354.525241139125,-0.10454186109583569,0.000254396242157739,4591.322568231544,53240.782686688006
22000.0,101.0,0.0051468121427811755,-0.005083990111488044,-0.01662469778625886,160000.0,4552.701219335119,-0.1173560125093357,1.008e-10,2.4419124966965673,215.0201977433911,431.16264652934615,0.026727238994661336,4599.331236919371,4597.4634540927245,-0.0772236484066191,0.00021842307471316022,4591.389842274512,45713.09417771152
22000.0,102.0,0.004425532536411793,-0.004368982395830175,-0.016605154889154553,159999.99999999953,4552.715687780716,-0.116332631833562,1.0090000000000453e-10,2.4419494922253726,213.20692184550634,427.3954654644824,0.026758628480369487,3952.31383344759,3950.6975108496945,-0.05706849564022507,0.00018770129001191227,4591.330211836231,39280.968622386456
22000.0,103.0,0.0038073716791580544,-0.0037562818642199796,-0.01658487264386164,160000.0,4552.730155045565,-0.115300428617557,1.011e-10,2.441986493307364,211.37639314662104,423.3914872497478,0.026815401814738942,3398.35623842452,3396.9559537890746,-0.04286881029588141,0.00016140466498119262,4591.1886872780815,33773.352060114965
22000.0,104.0,0.0032778121026676883,-0.0032322020466524523,-0.016553941458534727,160000.0,4552.744621129814,-0.114259163633266,1.3267609012111284e-11,2.442015542875347,209.52815868212966,419.746146260836,0.0034913328293813624,2924.469834008244,2923.2550491782254,-0.03156393062033177,0.0001389128286554866,4590.947866512024,29061.500904135406
22000.0,105.0,0.0028238962955803876,-0.002782036902165003,-0.016519747876371855,160000.0,4552.759086033607,-0.113208586713001,1.3267798993738702e-11,2.4420525716936115,207.66174490862528,415.9159601493935,0.003491421014846707,2518.07439192781,2517.0192706649914,-0.02368121335310658,0.00011962610140005531,4590.640948478308,25020.595645383
22000.0,106.0,0.0024355835055947022,-0.002397634481855921,-0.016484561968693683,160000.0,4552.773549757086,-0.11214843603658425,1.3267693119948857e-11,2.4420895975078274,205.77665636661524,412.0545437824175,0.0034914306436867387,2170.6195426736404,2169.701820651524,-0.017579992512670728,0.0001031372389037494,4590.277541805776,21565.670268969843
22000.0,107.0,0.0021035271771649125,-0.0020689279430885716,-0.01645245229676141,160000.0,4552.788012300399,-0.1110784373575505,1.017e-10,2.4421344430732863,203.87237422921726,408.1512244727144,0.026989966820322283,1874.2225573689257,1873.4231526163987,-0.01122093914248919,8.90712882311179e-05,4589.852083477048,18618.332846654346
22000.0,108.0,0.0018188296439417087,-0.0017867979130644748,-0.016407417075028838,160000.0,4552.80247366369,-0.1099983031620919,1.019e-10,2.4421714257510803,201.948354724833,404.2289330613942,0.02704681370425088,1619.6154538356288,1618.918215518017,-0.006382202494744931,7.698782990739572e-05,4589.377640063325,16086.646674379706
22000.0,109.0,0.0015746255555956791,-0.001544738046892327,-0.016351353384517833,159999.99999999907,4552.816933847103,-0.1089077317533392,1.0200000000000938e-10,2.4422083959439687,200.0040274200325,400.33569950226376,0.02707813168307739,1401.0280692600031,1400.4192095740855,-0.004967978232432264,6.661285946537335e-05,4588.873523945999,13913.50885807164
22000.0,110.0,0.001364654274905931,-0.0013364953473634883,-0.01627667619157745,160000.0,4552.831392850781,-0.10780640625279721,1.3267805853074262e-11,2.4422376710013243,198.03879334731334,396.27604923144224,0.0034916116696843327,1213.0501884254184,1212.5178983368141,-0.005990324298200456,5.7689594339490874e-05,4588.327940540853,12045.053580495296
22000.0,111.0,0.001184792812697333,-0.0011580820625876616,-0.01620586845929133,160000.0,4552.84585067487,-0.1066939935095307,1.022999999999995e-10,2.4422823339265167,196.05202296014897,392.3445483752891,0.027166209007080458,1052.1239956030472,1051.6574451253243,0.002309060607951885,5.004942862078178e-05,4587.75879963758,10444.768392665545
22000.0,112.0,0.001030912233347026,-0.0010060831480012467,-0.016148916430420962,160000.0,4552.86030731952,-0.1055701429064954,1.025e-10,2.442319301544118,194.04305389549282,388.2594362651468,0.02722311668772546,914.7611984437842,914.3523880049349,-0.003369796270127299,4.3526805725865824e-05,4587.163931874138,9080.081625686958
22000.0,113.0,0.0008986898729103124,-0.0008749507862955943,-0.016084262087928992,160000.0,4552.874762784863,-0.10443448505190088,1.3267814547353394e-11,2.442348694754728,192.01118852108957,384.19929957027233,0.0034917273844503804,796.4632664750816,796.1043502081397,-0.0027173997939433504,3.790843645481382e-05,4586.548337326857,7904.435542913387
22000.0,114.0,0.0007826754889863145,-0.0007613095634098116,-0.016091702271546025,160000.0,4552.889217071056,-0.1032866303417932,1.3267609012111284e-11,2.442385696669047,189.955691241709,380.0056511727958,0.0034917105315902474,693.8243538557653,693.5088262835045,-0.0018846339606977125,3.303272240810949e-05,4585.916587565009,6884.502479024231
22000.0,115.0,0.0006827174829604517,-0.0006628253626665436,-0.016064519726205945,160000.0,4552.903670178238,-0.1021261673779621,1.03e-10,2.4424301728172777,187.8757855346919,375.875945104572,0.027369245916909053,605.0345241914054,604.7562529505848,0.008962803898372892,2.8814012717663567e-05,4585.268695393354,6001.349177163094
22000.0,116.0,0.000595725337454232,-0.0005777787255524912,-0.01606348349645338,160000.0,4552.918122106553,-0.1009526612230766,1.032e-10,2.44246712491011,185.77065068081947,371.59766714732336,0.027427397444213734,528.0638817829648,527.819064553069,-0.0013919483402586863,2.515587353403688e-05,4584.60965532711,5237.784011080861
22000.0,117.0,0.00052120068430097,-0.000504491098139672,-0.016045005890898804,160000.0,4552.932572856147,-0.0997656514719671,1.3267609012111284e-11,2.442496684467109,183.63941815124363,367.3669281750227,0.003491824006005721,461.80938821868745,461.59325977737234,-0.0008651940235575584,2.200635248857818e-05,4583.938004918718,4579.667000057176
22000.0,118.0,0.0004565542165603264,-0.0004408965780761821,-0.01599854158740593,160000.0,4552.947022427163,-0.0985646501149513,1.035e-10,2.442541009018181,181.48116760528492,362.99665840230097,0.027515683230443296,404.36452843649806,404.1734749616727,-0.0008412109323008288,1.9274920572261567e-05,4583.258726307172,4009.2395158931613
22000.0,119.0,0.000400669001123866,-0.0003858248831261646,-0.0159205674836052,159999.99999999953,4552.961470819746,-0.0973491391650135,1.0370000000000455e-10,2.4425779491630255,179.2949224464554,358.612041267418,0.027573724857623955,354.65566241117443,354.48555433857416,0.019069777122420417,1.6910852088585284e-05,4582.571604155766,3513.669207316125
22000.0,120.0,0.0003524046200595825,-0.00033818774692807743,-0.015824789047264833,159999.99999999953,4552.975918034041,-0.0961185680161772,1.0390000000000456e-10,2.4426148852306304,177.07964487571886,354.16965762095185,0.027631952591413808,311.31348212752533,311.1629744634731,0.010438019380053128,1.4848848478804632e-05,4581.876796526388,3084.2883906068746
